SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0455,christ’s college finchley breathe,51.590599060058594,-0.18717169761657715,,Urban Background,2.0,186.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/1d007f5d-f696-4fee-95d2-c99b4bcbed81.jpg,,300.0,charging,98.0,4-excellent,,healthy,AT9FHYXN,2023-06-16T14:21:28.497Z,,2023-11-15T09:25:45.057Z,0,4,22.32312774658203,0,4.085866451263428,2,25,1,0,0,0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Barnet, Community Programme, Deployed, Solar300, V2",Christ’s College Finchley Breathe,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0456,"rosendale primary school, norwood",51.44636917114258,-0.09777512401342392,,Urban Background,2.0,40.0,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/486310e5-d8e3-4827-b860-ac0f5ed5c38c.jpg,"We are hoping to show the level of air quality the children are breathing in throughout the day to demonstrate to our council why we need further intervention, such as a timed school zone around the school. We would also like to fundraise for more playground greening and brush screening, so being able to show real time data of air quality levels will be helpful for our fundraising.",300.0,charging,98.0,3-good,,healthy,AQ7JLRMN,2023-05-06T18:01:31.760Z,,2023-11-15T12:05:07.237Z,0,6,20.0819091796875,0,4.103760242462158,2,17,1,0,0,0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Lambeth, Rosendale Clean Air, Solar300, V2",Rosendale Clean Air,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0457,west hill,51.4569091796875,-0.20085477828979492,,Roadside,1.0,2.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/e87f1fa0-2b4e-4cf5-804f-e68232bd9957.jpg,"Node located on signpost 789 on the A205/Santos Road junction (West Hill), 2.3m high, 2m from road.",,charging,83.0,4-excellent,,healthy,AHZ6LG4H,2023-04-28T19:03:51.067Z,,2023-11-15T11:10:08.197Z,0,7,16.76708221435547,0,3.763976573944092,2,31,16,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Durnsford Rd SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0458,wandsworth town,51.45701217651367,-0.19425594806671143,,Roadside,2.0999999046325684,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/c38a40c0-2363-4519-935c-f3875193d1aa.jpg,"Node located on lamp column 1 on Buckhold Road (just off the A205 South Circular), 2.1m high, 0.5m from road.",,charging,90.0,4-excellent,,healthy,AFZH4TTD,2023-04-28T19:02:30.090Z,,2023-11-15T11:01:56.907Z,0,5,17.71535301208496,0,3.8484416007995605,2,29,16,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Tudor Drive SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0459,roehampton lane,51.449668884277344,-0.23948869109153748,,Roadside,2.0999999046325684,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/75faf7ab-3f2f-4b2c-a528-cf82f3cb7a6c.jpg,"Node located on lamp column 2 on Medfield Road/Roehampton Lane junction, 2.1m high, 1m from road.",,charging,97.0,4-excellent,,healthy,AC8THC26,2023-04-28T19:04:05.463Z,,2023-11-15T11:01:52.890Z,0,7,18.7691707611084,0,4.047001361846924,2,31,1,0,0,0,22.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Burlington Rd SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0460,wandsworth bridge,51.463623046875,-0.18639153242111206,,Roadside,2.0999999046325684,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/3a0a7c8b-bbab-4edf-81fc-6e012bf395ba.jpg,"Node located on lamp column on Bridgend Road/Wandsworth Bridge approximately 80m from Wandsworth Roundabout. Node is 2.1m high, 1m from road.",,charging,98.0,4-excellent,,healthy,AK1J9WNF,2023-04-28T19:04:25.957Z,,2023-11-15T11:25:35.993Z,0,5,22.36930274963379,0,4.106069087982178,2,30,1,0,0,0,17.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Kingston Rd SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0461,mitcham road,51.42551040649414,-0.16474631428718567,,Roadside,2.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/0956f81f-586b-4dcd-a308-25825bffdb8f.jpg,"Node located on lamp column on Mitcham Road, Tooting. Node is 2.5m high and 0.5m from road.",,charging,82.0,4-excellent,,healthy,A7NQ5D5Y,2023-04-28T19:03:39.773Z,,2023-11-15T09:36:40.547Z,0,5,15.805618286132812,0,3.7518553733825684,2,31,16,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Southey Rd SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0462,nine elms lane,51.48125076293945,-0.13842827081680298,,Roadside,2.0999999046325684,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/6088731c-ee3d-4bae-9342-788a947367ff.jpg,"Node located on signpost on Cringle Street/Nine Elms Lane junction, 2.1m high, 0.5m from road.",,charging,92.0,4-excellent,,healthy,AK6H84M9,2023-04-28T19:01:41.823Z,,2023-11-15T11:18:41.987Z,0,6,16.938596725463867,0,3.884036064147949,2,31,4,0,0,0,17.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Cambridge Road SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0463,battersea park rd/queenstown rd junction,51.476173400878906,-0.14802326261997223,,Roadside,2.4000000953674316,2.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/332daa9a-88ce-4dc1-a960-0c01a5cc12a5.jpg,"Node located on lamp column on Battersea Park Rd/Queenstown Rd junction, 2.4m high, 2m from road.",,charging,98.0,4-excellent,,healthy,AGYP9708,2023-04-28T19:06:54.643Z,,2023-11-15T11:17:27.887Z,0,6,22.742015838623047,0,4.102990627288818,2,31,1,0,0,0,22.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Plough Lane SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0464,bellevue road/trinity road,51.44392776489258,-0.16800419986248016,,Roadside,2.4000000953674316,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/8fa645f0-bae1-4704-9aca-37338cb5646e.jpg,"Node located on Bellevue Road/Trinity Road junction, 2.4m high, 1m from road.",,charging,97.0,4-excellent,,healthy,AL70BB72,2023-04-28T19:08:45.823Z,,2023-11-15T11:40:10.310Z,0,6,19.70589828491211,0,4.035841941833496,2,29,1,0,0,0,22.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Deburgh Road SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0465,queenstown road,51.47097396850586,-0.1492854803800583,,Roadside,2.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/9823b400-ed3f-4aba-8df0-e238949cb5c9.jpg,"Node located on lamp column 23 on Queenstown Road, opposite St. Philip Square, 2.4m high, 0.5 from road.",,discharging normally,64.0,4-excellent,,healthy,AD38TWW5,2023-04-28T19:15:49.770Z,,2023-11-15T11:05:18.880Z,0,1,0.013193337246775627,0,3.621213674545288,7,30,16,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Lake Rd SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0466,columbia road primary school,51.529109954833984,-0.06989599764347076,,Roadside,3.5,2.5,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/229b66b2-45c0-4f43-b73c-6ea254c951e9.jpg,"Save Our Safer Streets (Bethnal Green) has set up this node in collaboration with Columbia Road Primary School. We’re hoping to monitor air quality by the school to better understand the trends during the school day and over longer periods in and outside of the teaching terms. Using the data, we plan to work with Columbia Road Primary’s students to talk to our borough Council. We want to show how air quality is improved when there are safer streets with fewer cars",300.0,charging,98.0,4-excellent,,healthy,AFRPTLMP,2023-05-09T16:55:45.487Z,,2023-11-15T11:11:27.280Z,0,6,21.927326202392578,0,4.086636066436768,2,18,1,0,0,0,22.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Save Our Safer Streets (SOSS), Solar300, Tower Hamlets, V2",Save Our Safer Streets (SOSS),Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0467,"st matthew's road, brixton",51.45938491821289,-0.11582744121551514,,Urban Background,3.4000000953674316,13.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/065c4df5-542a-4d74-b329-2fc629c5d9bf.jpg,"The Brixton Central air quality monitor is located near to Windrush Square, at the heart of Brixton. It is also by the A23, one of the most polluted roads in Lambeth. We want to use data from the monitor to raise awareness of air quality and find ways of improving the environment for everyone.",300.0,charging,98.0,4-excellent,,healthy,A4KGRMYQ,2023-10-13T00:00:00.000Z,,2023-11-15T10:18:23.963Z,0,6,22.430322647094727,0,4.094717025756836,2,26,1,0,0,0,20.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,Community Programme Y2,Solar,Y,"Brixton Central, Community Programme, Deployed, Lambeth, Solar300, V2",Brixton Central,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0468,"florence road, lewisham",51.473140716552734,-0.030538424849510193,,Roadside,2.5,1.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/14e47bfc-588a-4811-a650-15d5c200bf1a.jpg,"Florence Road Residents' Group initially developed as a WhatsApp group in 2019 and formalised as a constituted community group in 2021 as a positive response to the Covid-19 pandemic to support residents on the street.
 
Our key aims are to promote, protect and enhance the quality of life and wellbeing for all those who live along Florence Road.
 
Florence Road in New Cross is a residential street but also a busy ‘B’ road with high traffic / pollution levels. Florence Road is the only two-way cut through road in the area that connects two heavily congested A-roads. 
 
We hope the data obtained from our Breathe London node will support our work with Lewisham Council and other local authorities, resulting in more traffic-reducing measures being implemented on our road to improve our health.",300.0,charging,98.0,4-excellent,,healthy,ACPXC6RP,2023-06-09T09:30:00.000Z,,2023-11-15T11:03:21.993Z,0,6,22.63481903076172,0,4.112995624542236,2,27,1,0,0,0,28.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Florence Road Residents' Group, Lewisham, Solar300, V2",Florence Road Residents' Group,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0469,"ashmead school, se8",51.4687385559082,-0.026014868170022964,,Roadside,1.7999999523162842,10.0,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/506de342-0ac1-4a23-8075-76b34658fc27.jpg,"Ashmead Primary School, Lewisham College (with pupils aged 14+), two nurseries, a health centre and residential housing are all situated along this section of the A20 Lewisham Way, a heavily congested red route.  There are also commercial restaurants and light industry close by.  We want to monitor air pollution and work with the school, college and other groups to build support for local changes to improve air quality. ",1200.0,charging,93.0,4-excellent,,healthy,AXLVRPML,2023-06-28T09:26:32.100Z,,2023-11-15T09:32:48.053Z,0,9,14.539057731628418,0,3.9077014923095703,2,31,4,0,0,0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Lewisham, Lewisham Climate Action, Solar300, V2",Climate Action Lewisham,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0470,hounslow high street,51.46819305419922,-0.3661389946937561,,Roadside,3.0,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/8e7dd154-abec-447d-9642-0921b5052125.jpg,,300.0,charging,98.0,4-excellent,OK,healthy,A9MTPKNG,2023-07-14T09:14:35.790Z,,2023-11-15T10:53:03.083Z,0,6,22.639766693115234,0,4.0774006843566895,2,31,1,0,0,0,11.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Hounslow, Hounslow Borough Respiratory Support Group, Solar300, V2, with Host ",Hounslow Borough Respiratory Support Group,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0471,putney disraeli road,51.46165084838867,-0.2164643257856369,,Roadside,2.4000000953674316,2.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/3e06d997-0bf1-49e0-9f84-dc9a090a4fa6.jpg,"Node located on lamp column on Disraeli Road and Putney High Street junction, 2.4m high, 2m from road",,charging,85.0,4-excellent,,healthy,ANK1W6Y5,2023-05-11T09:52:15.930Z,,2023-11-15T11:37:16.023Z,0,5,15.150898933410645,0,3.7837941646575928,2,31,16,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Burlington Road/Belmont Avenue, Ex SLP-Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0472,putney weimar street,51.46540832519531,-0.21463043987751007,,Roadside,2.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/e4a4866e-eb4f-418f-8846-16f44dd0da98.jpg,"Node located on lamp column 1 on Weimar Street, 2.4m high, 0.5m from road",,charging,91.0,4-excellent,,healthy,AL3N7T4H,2023-05-11T09:49:56.117Z,,2023-11-15T11:30:29.350Z,0,6,18.927492141723633,0,3.884420871734619,2,29,4,0,0,0,23.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,Wandsworth,Solar,Y,"Deployed, Ex Church Rd, Ex SLP Merton, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0473,putney high street,51.46110153198242,-0.21683290600776672,,Roadside,2.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/87f9a831-712c-400a-8f58-94a7f7f7eed6.jpg,"Node located on lamp column outside Putney Rail Station, 2.4m high, 0.5m from road",,charging,97.0,4-excellent,,healthy,AN9GCJ62,2023-05-12T10:51:10.837Z,,2023-11-15T11:58:12.983Z,0,3,19.59705352783203,0,4.017179012298584,2,31,1,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Ex SLP Merton, Ex-Parkside, Redeployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0474,offord road green alliance,51.543922424316406,-0.11017294228076935,,Roadside,2.0,0.10000000149011612,,0,https://upload-service-uploads-prd.s3.amazonaws.com/01f40e39-50f2-41d8-9532-7a1027a68506.jpg,"Offord Road is a local, narrow Victorian street blighted by cut-through traffic (much of which is commercial traffic).  The street is densley populated, with many young children and older residents.  It's also a popular walking and cycling route which many pass through.  The air in Islington is toxic, with traffic fumes the leading source of dirty air. More must be done to tackle this silent killer and this includes reducing the amount of pollution from vehicles.",,charging,95.0,2-ok,OK,healthy,A4HCPRQ9,2023-06-07T14:15:15.163Z,,2023-11-15T10:20:48.983Z,0,8,17.0260009765625,0,3.9469518661499023,2,16,1,0,0,0,29.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,Community Programme Y2,Solar,Y,"Deployed, Islington, Solar300, V2",Offord Road Green Alliance,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0475,national gallery,51.50864028930664,-0.12798836827278137,,Urban Background,2.0,40.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/a0c3ddcc-9cc8-45b9-ab62-7a381c240ff2.jpg,,,charging,98.0,4-excellent,OK,healthy,A4QJ7YYX,2023-06-20T13:11:04.033Z,,2023-11-15T10:20:05.717Z,0,6,20.29465103149414,0,4.079324722290039,2,31,1,0,0,0,10.0,1.0,Measurement,,,,,19.0,2.0,Trigger,,,,1,Cultural Centres,Solar,N,"Cultural Centre, Deployed, Solar300, V2, Westminster",,,Nov 15 2023 11:00AM
CLDP0476,weymouth avenue - little ealing lane,51.49789810180664,-0.30845800042152405,,Roadside,1.7000000476837158,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/53838912-ea3c-4a93-bf20-7a9a673200f7.jpg,"We are concerned about the effect that congested and polluted roads have on our air quality, our health, and our planet. We hope to use the results of the Breathe London sensor as a talking point in future Ealing Transition and Mums for Lungs events, and as a way to promote discussion in local schools and community organisations about the benefits of practical solutions like active travel. Our sensor is located in South Ealing near three of the local schools. We hope that the data from the sensor will be helpful for Ealing Council in determining its response to air quality issues in the borough, and will encourage a shift to more sustainable, less polluting modes of travel.",,discharging normally,98.0,4-excellent,OK,healthy,APV9CV9L,2023-06-26T23:37:03.537Z,,2023-11-15T12:06:42.947Z,0,7,22.68099594116211,0,4.117805480957031,2,26,1,0,0,0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Community Programme, Deployed, Ealing, Solar300, V2",Ealing Transition and Ealing Mums for Lungs,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0477,cricklewood lane,51.562400817871094,-0.20069730281829834,,Roadside,3.0,1.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/89d385f8-82d9-4084-8ab7-dc424c0d8672.jpg,"Green Our Neighbourhood is working to improve the air quality in the Childs Hill ward of Barnet. Our top priority is to protect young children from the damage to their health posed by pollution. We will deploy hedges, green walls and street trees to assist five local primary schools reduce playground pollution. Breathe London nodes help us monitor the impact of our interventions.",,charging,69.0,4-excellent,OK,healthy,AP96K4JY,2023-07-07T17:40:07.510Z,,2023-11-15T12:01:48.483Z,0,4,19.570667266845703,0,3.6535375118255615,2,31,1,0,0,0,,,,,,,,,,,,,,1,Community Programme Y2,Solar,Y,"Barnet, Community Programme, Deployed, Solar300, V2",Green Our Neighbourhood,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0478,keston primary school - keston avenue,51.30391311645508,-0.11722300201654434,,Roadside,3.4000000953674316,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/09e0eb29-6829-40d7-9837-7dd56c473c99.jpg,,,fully charged,99.0,4-excellent,OK,healthy,A3JML6KR,2023-07-17T21:14:00.520Z,,2023-11-15T10:14:41.177Z,0,4,15.27128791809082,0,4.127810478210449,4,18,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0479,oasis academy reylands - oakley road,51.393348693847656,-0.06482499837875366,,Roadside,3.4000000953674316,0.5199999809265137,,0,https://upload-service-uploads-prd.s3.amazonaws.com/da320698-3f49-4397-a593-c8cccde67c4b.jpg,,,fully charged,99.0,4-excellent,OK,healthy,A4MNMHLF,2023-07-17T21:15:16.577Z,,2023-11-15T10:18:28.227Z,0,6,15.287779808044434,0,4.128195285797119,4,31,1,0,0,0,16.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0480,christ church coe primary school - montpelier road,51.342811584472656,-0.11014500260353088,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/62e2bf64-6e5c-4f7b-8820-7503b2b99d63.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AKV9FQXT,2023-08-02T17:00:00.000Z,,2023-11-15T11:31:21.183Z,0,4,15.276235580444336,0,4.133967399597168,4,31,1,0,0,0,13.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, Replacement, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0481,downsview primary school - marston way,51.41625213623047,-0.10273099690675735,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/bae9d53b-a59e-43d5-9423-665fa2a6f3ee.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AG6MNG4R,2023-07-17T22:10:42.697Z,,2023-11-15T11:12:01.350Z,0,2,15.251498222351074,0,4.12357759475708,4,26,1,0,0,0,12.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0482,ridgeway primary school - southcote road,51.34528732299805,-0.08489999920129776,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/2e4a2b52-9631-43c1-8719-a818c258d7b3.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ALG4G6ML,2023-07-17T22:32:01.130Z,,2023-11-15T11:39:58.383Z,0,3,15.37188720703125,0,4.128580093383789,4,25,1,0,0,0,15.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0483,kingsley primary academy - chapman road,51.381839752197266,-0.11738999933004379,,Roadside,3.5,2.799999952316284,,0,https://upload-service-uploads-prd.s3.amazonaws.com/844840ef-2034-4be8-8f61-2d41b2f6220d.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AMHFLVM9,2023-07-17T22:45:19.173Z,,2023-11-15T11:48:34.610Z,0,6,15.33560562133789,0,4.134737014770508,4,23,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0484,kingsley primary academy - thomson crescent,51.38101577758789,-0.11769700050354004,,Roadside,3.5,2.5999999046325684,,0,https://upload-service-uploads-prd.s3.amazonaws.com/ece5f6d7-6e2f-436b-98a3-8238ef12edb5.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AMLH4MWX,2023-07-17T22:45:08.377Z,,2023-11-15T11:48:39.857Z,0,4,15.383431434631348,0,4.128002643585205,4,27,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0485,ecclesbourne primary school - attlee close,51.39192199707031,-0.10301899909973145,,Roadside,3.5999999046325684,2.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/90cc5d41-931e-4654-8c0d-a76b38484d9d.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ANQQKMY3,2023-07-20T13:52:22.877Z,,2023-11-15T12:00:43.703Z,0,10,15.309218406677246,0,4.1356987953186035,4,13,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0486,harris primary academy haling park - haling road,51.35860824584961,-0.09617999941110611,,Roadside,3.9000000953674316,2.799999952316284,,0,https://upload-service-uploads-prd.s3.amazonaws.com/c85daf38-7729-47fe-bb85-5147839172c2.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AQMWQM9X,2023-07-20T11:41:58.277Z,,2023-11-15T12:08:21.383Z,0,3,15.261392593383789,0,4.142433166503906,4,24,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0487,oasis academy reylands  - sandown road,51.39384841918945,-0.06579499691724777,,Roadside,3.4000000953674316,0.3499999940395355,,0,https://upload-service-uploads-prd.s3.amazonaws.com/a9570680-7a4e-4477-96e3-a697f0aefcdb.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ARMK7VQV,2023-07-17T23:07:53.970Z,,2023-11-15T09:15:45.647Z,0,8,15.338903427124023,0,4.135121822357178,4,22,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0488,st thomas becket catholic primary school - dickenson's lane,51.388309478759766,-0.07114599645137787,,Roadside,3.5,0.6000000238418579,,0,https://upload-service-uploads-prd.s3.amazonaws.com/fd4837c1-9fae-4cca-b4ca-d0327d4403a4.jpg,,,fully charged,99.0,4-excellent,OK,healthy,ARTLT64C,2023-07-20T13:23:34.217Z,,2023-11-15T09:18:35.250Z,0,3,15.259743690490723,0,4.165136814117432,4,24,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0489,downsview primary school - biggin way,51.4146728515625,-0.10282500088214874,,Roadside,3.200000047683716,0.6000000238418579,,0,https://upload-service-uploads-prd.s3.amazonaws.com/e9e4bf10-df1c-4520-8b51-7d060400f717.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AV7WP379,2023-07-17T23:19:39.207Z,,2023-11-15T09:30:44.267Z,0,7,15.205321311950684,0,4.143010139465332,4,26,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0490,keston primary school - court avenue,51.30500793457031,-0.11648999899625778,,Roadside,3.5,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/ed369425-59f2-41c2-b595-357774473b55.jpg,,,fully charged,99.0,3-good,OK,healthy,AVN9LFXL,2023-07-17T23:25:22.877Z,,2023-11-15T09:25:37.713Z,0,7,15.277884483337402,0,4.126848220825195,4,19,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
